,elevation,relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c,is_hot_day
2789,74,30.26,330.0,11.0,29.8,6.21,35.0,15.0,35.0,0
2790,74,26.84,10.0,12.0,29.83,6.21,36.0,14.0,35.42777778,0
2791,74,34.11,30.0,11.0,29.83,6.21,34.0,16.0,34.0,0
2792,74,38.73,340.0,8.0,29.77,6.21,34.0,18.0,35.11111111,0
2793,74,32.54,10.0,8.0,29.77,6.21,36.0,17.0,36.82222222,0
2794,74,28.63,320.0,10.0,29.71,6.21,36.0,15.0,36.0,0
2795,74,28.1,340.0,7.0,29.74,6.21,34.0,13.0,32.97222222,0
2796,74,31.99,300.0,4.0,29.71,6.21,34.0,15.0,34.0,0
2797,74,36.35,350.0,8.0,29.77,6.21,34.0,17.0,34.0,0
2798,74,43.88,320.0,8.0,29.85,6.21,34.0,20.0,36.48333333,0
2799,74,43.61,350.0,10.0,29.8,6.21,33.0,19.0,34.60555556,0
2800,74,38.73,10.0,14.0,29.77,6.21,34.0,18.0,35.11111111,0
2801,74,23.04,320.0,10.0,29.77,6.21,34.0,10.0,32.27777778,0
2802,74,32.27,310.0,6.0,29.83,6.21,35.0,16.0,35.0,0
2803,74,30.53,340.0,13.0,29.85,6.21,36.0,16.0,36.0,0
2804,74,38.45,320.0,6.0,29.85,6.21,33.0,17.0,33.0,0
2805,74,31.72,310.0,8.0,29.85,6.21,33.0,14.0,32.25555556,0
2806,74,38.45,10.0,8.0,29.85,6.21,33.0,17.0,33.0,0
2807,74,38.73,360.0,11.0,29.85,6.21,34.0,18.0,35.11111111,0
2808,74,34.11,360.0,10.0,29.83,6.21,34.0,16.0,34.0,0
2809,74,23.81,40.0,14.0,29.83,6.21,37.0,13.0,36.16111111,1
2810,74,21.11,30.0,11.0,29.88,6.21,38.0,12.0,36.91111111,1
2811,74,28.9,360.0,15.0,29.91,6.21,37.0,16.0,37.0,1
2812,74,46.41,360.0,9.0,29.8,6.21,33.0,20.0,35.30555556,0
2813,74,38.45,330.0,7.0,29.83,3.73,33.0,17.0,33.0,0
2814,74,38.45,320.0,6.0,29.85,6.21,33.0,17.0,33.0,0
2815,74,40.69,290.0,4.0,29.85,6.21,32.0,17.0,32.4,0
2816,74,34.39,300.0,8.0,29.83,6.21,35.0,17.0,35.67777778,0
2817,74,36.35,290.0,6.5,29.83,3.73,34.0,17.0,34.0,0
2818,74,39.0,280.0,8.0,29.88,6.21,35.0,19.0,36.92222222,0
2819,74,30.53,340.0,10.0,29.91,6.21,36.0,16.0,36.0,0
2820,74,49.36,360.0,11.0,29.94,3.73,33.0,21.0,36.10555556,0
2821,74,37.9,330.0,11.0,29.97,6.21,31.0,15.0,31.0,0
2822,74,33.29,330.0,12.0,29.94,6.21,31.0,13.0,30.06111111,0
2823,74,37.9,360.0,8.0,29.91,6.21,31.0,15.0,31.0,0
2824,74,43.34,350.0,13.0,29.97,6.21,32.0,18.0,32.90555556,0
2825,74,40.41,360.0,9.0,30.03,6.21,31.0,16.0,30.97222222,0
2826,74,37.9,340.0,13.0,29.94,6.21,31.0,15.0,31.0,0
2827,74,37.9,330.0,8.0,29.91,3.73,31.0,15.0,31.0,0
2828,74,27.83,350.0,11.0,29.94,6.21,33.0,12.0,31.71111111,0
2829,74,14.08,100.0,11.0,29.88,6.21,38.0,6.0,35.57777778,1
2830,74,38.45,320.0,5.0,29.91,3.73,33.0,17.0,33.0,0
2831,74,42.8,340.0,10.0,29.97,6.21,30.0,16.0,30.02777778,0
2832,74,42.8,340.0,10.0,30.0,6.21,30.0,16.0,30.02777778,0
2833,74,33.01,310.0,11.0,29.94,6.21,30.0,12.0,28.98888889,0
2834,74,34.97,330.0,8.0,29.88,3.73,29.0,12.0,28.2,0
2835,74,23.3,190.0,12.0,29.83,6.21,35.0,11.0,33.47777778,0
2836,74,26.31,290.0,10.0,29.88,6.21,34.0,12.0,32.7,0
2837,74,37.07,270.0,11.0,29.94,6.21,28.0,12.0,28.0,0
2838,74,39.58,330.0,10.0,30.0,6.21,28.0,13.0,28.0,0
2839,74,34.69,330.0,13.0,30.0,6.21,28.0,11.0,27.33333333,0
2840,74,39.58,310.0,10.0,30.0,6.21,28.0,13.0,28.0,0
2841,74,39.58,360.0,8.0,29.97,3.73,28.0,13.0,28.0,0
2842,74,34.69,330.0,5.0,29.97,6.21,28.0,11.0,27.33333333,0
2843,74,36.79,310.0,8.0,30.0,6.21,27.0,11.0,27.0,0
2844,74,45.07,350.0,11.0,30.03,6.21,28.0,15.0,28.03333333,0
2845,74,37.35,340.0,9.0,30.0,6.21,29.0,13.0,28.38333333,0
2846,74,35.53,30.0,12.0,29.94,6.21,31.0,14.0,30.32222222,0
2847,74,45.61,340.0,12.0,29.97,6.21,30.0,17.0,30.4,0
2848,74,37.35,340.0,7.0,30.0,3.73,29.0,13.0,28.38333333,0
2849,74,39.58,330.0,5.0,29.97,6.21,28.0,13.0,28.0,0
2850,74,44.8,30.0,7.0,29.94,6.21,27.0,14.0,27.11666667,0
2851,74,41.97,350.0,3.0,29.85,6.21,27.0,13.0,26.96111111,0
2852,74,28.63,240.0,10.0,29.85,6.21,29.0,9.0,27.8,0
2853,74,25.52,180.0,3.0,29.97,6.21,31.0,9.0,29.37222222,0
2854,74,16.15,100.0,6.0,29.97,6.21,33.0,4.0,30.72222222,0
2855,74,42.52,300.0,7.0,29.88,3.73,29.0,15.0,28.84444444,0
2856,74,30.35,250.0,16.0,29.88,6.21,28.0,9.0,27.11111111,0
2857,74,28.36,240.0,13.0,29.91,6.21,28.0,8.0,27.02222222,0
2858,74,34.41,250.0,8.0,29.97,6.21,27.0,10.0,27.0,0
2859,74,39.3,360.0,5.0,30.03,6.21,27.0,12.0,27.0,0
2860,74,41.69,340.0,9.0,30.0,6.21,26.0,12.0,26.0,0
2861,74,41.42,320.0,10.0,29.97,6.21,25.0,11.0,25.0,0
2862,74,41.14,320.0,10.0,29.97,3.73,24.0,10.0,24.0,0
2863,74,35.94,330.0,4.0,30.03,6.21,24.0,8.0,23.39444444,0
2864,74,34.13,240.0,11.0,29.94,6.21,26.0,9.0,26.0,0
2865,74,41.14,340.0,7.0,30.03,6.21,24.0,10.0,24.0,0
2866,74,38.46,360.0,8.0,30.06,6.21,24.0,9.0,24.0,0
2867,74,41.42,320.0,7.0,30.06,6.21,25.0,11.0,25.0,0
2868,74,36.22,360.0,11.0,30.09,6.21,25.0,9.0,25.0,0
2869,74,50.43,360.0,7.0,30.06,3.73,25.0,14.0,25.0,0
2870,74,41.42,40.0,10.0,30.0,6.21,25.0,11.0,25.0,0
2871,74,41.97,40.0,13.0,29.94,6.21,27.0,13.0,26.96111111,0
2872,74,28.08,200.0,19.0,29.88,3.73,27.0,7.0,26.34444444,0
2873,74,24.19,0.0,0.0,30.0,1.86,26.0,4.0,25.28888889,0
2874,74,32.18,50.0,10.0,30.0,6.21,27.0,9.0,27.0,0
2875,74,44.8,40.0,15.0,29.97,6.21,27.0,14.0,27.11666667,0
2876,74,57.6,30.0,11.0,29.88,3.73,26.0,17.0,26.83888889,0
2877,74,65.12,280.0,2.0,29.88,2.49,25.0,18.0,25.0,0
2878,74,50.17,330.0,8.0,29.97,6.21,24.0,13.0,24.0,0
2879,74,38.46,260.0,10.0,29.97,6.21,24.0,9.0,24.0,0
2880,74,56.13,250.0,10.0,30.03,6.21,20.0,11.0,20.0,0
2881,74,52.51,300.0,14.0,30.12,6.21,20.0,10.0,20.0,0
2882,74,40.57,310.0,7.0,30.09,6.21,22.0,8.0,21.31666667,0
2883,74,40.57,10.0,3.0,30.15,3.73,22.0,8.0,21.31666667,0
2884,74,46.43,360.0,8.0,30.06,6.21,22.0,10.0,22.0,0
2885,74,49.64,240.0,12.0,30.12,6.21,22.0,11.0,22.0,0
2886,74,53.03,310.0,5.0,30.12,3.73,22.0,12.0,22.0,0
2887,74,33.57,250.0,5.0,30.09,3.73,24.0,7.0,23.33333333,0
2888,74,38.18,290.0,5.0,30.12,6.21,23.0,8.0,22.35,0
2889,74,43.69,30.0,9.0,30.18,6.21,23.0,10.0,23.0,0
2890,74,43.97,40.0,14.0,30.06,6.21,24.0,11.0,24.0,0
2891,74,39.02,20.0,7.0,30.06,6.21,26.0,11.0,26.0,0
2892,74,53.8,340.0,5.0,30.12,1.86,25.0,15.0,25.0,0
2893,74,53.55,300.0,4.0,30.09,2.49,24.0,14.0,24.0,0
2894,74,60.44,340.0,6.0,30.09,2.49,22.0,14.0,22.0,0
2895,74,59.74,290.0,7.0,30.06,6.21,19.0,11.0,19.0,0
2896,74,39.72,330.0,10.0,30.21,6.21,19.0,5.0,19.0,0
2897,74,40.0,40.0,12.0,30.24,6.21,20.0,6.0,20.0,0
2898,74,40.0,50.0,15.0,30.15,6.21,20.0,6.0,20.0,0
2899,74,46.16,330.0,6.0,30.12,3.73,21.0,9.0,21.0,0
2900,74,33.57,40.0,17.0,30.12,6.21,24.0,7.0,23.33333333,0
2901,74,41.14,0.0,0.0,30.03,0.93,24.0,10.0,24.0,0
2902,74,60.21,340.0,9.0,30.12,3.73,21.0,13.0,21.0,0
2903,74,52.77,360.0,7.0,30.12,6.21,21.0,11.0,21.0,0
2904,74,49.64,330.0,5.0,30.15,3.73,22.0,11.0,22.0,0
2905,74,43.42,350.0,2.0,30.12,6.21,22.0,9.0,21.38888889,0
2906,74,29.51,230.0,6.0,30.06,3.73,25.0,6.0,24.32777778,0
2907,74,30.07,280.0,6.0,30.03,2.49,27.0,8.0,26.42222222,0
2908,74,60.67,50.0,9.0,30.09,3.73,23.0,15.0,23.0,0
2909,74,64.69,30.0,8.0,30.06,2.49,23.0,16.0,23.0,0
2910,74,41.97,30.0,3.0,30.03,6.21,27.0,13.0,26.96111111,0
2911,74,41.97,220.0,7.0,29.94,0.5,27.0,13.0,26.96111111,0
2912,74,49.9,200.0,8.0,29.91,6.21,23.0,12.0,23.0,0
2913,74,45.88,240.0,18.0,30.0,6.21,20.0,8.0,20.0,0
2914,74,45.6,300.0,10.0,30.24,6.21,19.0,7.0,19.0,0
2915,74,43.13,40.0,20.0,30.15,6.21,21.0,8.0,21.0,0
2916,74,35.09,230.0,9.0,30.0,6.21,21.0,5.0,21.0,0
2917,74,63.82,30.0,3.0,30.0,3.73,19.0,12.0,19.0,0
2918,74,59.97,300.0,3.0,30.03,1.24,20.0,12.0,20.0,0
2919,74,28.39,220.0,12.0,30.06,6.21,21.0,2.0,21.0,0
2920,74,39.72,40.0,21.0,30.0,6.21,19.0,5.0,19.0,0
2921,74,45.6,280.0,15.0,30.09,6.21,19.0,7.0,19.0,0
2922,74,48.83,220.0,19.0,30.12,3.73,19.0,8.0,19.0,0
2923,74,42.85,210.0,10.0,30.03,6.21,20.0,7.0,20.0,0
2924,74,45.6,250.0,18.0,29.91,6.21,19.0,7.0,19.0,0
2925,74,48.83,260.0,21.0,29.88,1.24,19.0,8.0,19.0,0
2926,74,48.83,290.0,6.0,30.12,3.73,19.0,8.0,19.0,0
2927,74,43.13,50.0,15.0,30.27,6.21,21.0,8.0,21.0,0
2928,74,87.47,60.0,16.0,30.33,6.21,21.0,7.0,11.0,0
2929,74,49.37,40.0,10.0,30.3,6.21,21.0,10.0,21.0,0
2930,74,43.13,50.0,7.0,30.09,6.21,21.0,8.0,21.0,0
2931,74,22.02,10.0,14.0,29.94,3.73,24.0,1.0,23.03333333,0
2932,74,49.37,360.0,5.0,30.12,3.73,21.0,10.0,21.0,0
2933,74,49.37,250.0,9.0,29.94,3.73,21.0,10.0,21.0,0
2934,74,40.0,260.0,19.0,30.03,6.21,20.0,6.0,20.0,0
2935,74,52.51,320.0,7.0,30.24,6.21,20.0,10.0,20.0,0
2936,74,45.6,30.0,10.0,30.21,6.21,19.0,7.0,19.0,0
2937,74,49.1,300.0,9.0,30.03,6.21,20.0,9.0,20.0,0
2938,74,24.86,240.0,25.0,29.88,3.73,22.0,1.0,20.90555556,0
2939,74,48.28,300.0,13.0,30.06,3.73,17.0,6.0,17.0,0
2940,74,37.03,10.0,5.0,30.15,6.21,19.0,4.0,19.0,0
2941,74,28.39,180.0,8.0,30.0,6.21,21.0,2.0,21.0,0
2942,74,32.72,220.0,18.0,29.85,3.73,21.0,4.0,21.0,0
2943,74,34.51,240.0,15.0,29.94,6.21,19.0,3.0,19.0,0
2944,74,42.57,260.0,11.0,29.94,6.21,19.0,6.0,19.0,0
2945,74,62.92,0.0,0.0,29.94,6.21,15.0,8.0,15.0,0
2946,74,62.46,230.0,19.0,30.06,6.21,13.0,6.0,13.0,0
2947,74,59.01,260.0,7.0,30.18,2.49,16.0,8.0,16.0,0
2948,74,45.32,360.0,7.0,30.27,6.21,18.0,6.0,18.0,0
2949,74,48.83,320.0,11.0,30.21,6.21,19.0,8.0,19.0,0
2950,74,48.83,320.0,6.0,30.21,6.21,19.0,8.0,19.0,0
2951,74,48.83,350.0,10.0,30.18,6.21,19.0,8.0,19.0,0
2952,74,48.83,10.0,11.0,30.18,6.21,19.0,8.0,19.0,0
2953,74,49.64,50.0,13.0,30.18,3.73,22.0,11.0,22.0,0
2954,74,46.43,320.0,4.0,30.18,1.86,22.0,10.0,22.0,0
2955,74,16.17,220.0,6.0,30.06,3.73,28.0,0.0,26.66666667,0
2956,74,19.79,240.0,4.0,30.06,1.86,27.0,2.0,26.07777778,0
2957,74,17.14,0.0,0.0,30.09,1.86,27.0,0.0,26.01111111,0
2958,74,12.23,50.0,16.0,30.03,6.21,29.0,-3.0,27.29444444,0
2959,74,25.26,330.0,4.0,29.94,1.86,30.0,8.0,28.45555556,0
2960,74,38.74,360.0,8.0,29.91,1.86,25.0,10.0,25.0,0
2961,74,15.92,200.0,9.0,29.71,1.86,32.0,3.0,29.81666667,0
2962,74,18.42,160.0,13.0,29.71,6.21,27.0,1.0,26.04444444,0
2963,74,49.37,20.0,5.0,29.91,3.73,21.0,10.0,21.0,0
2964,74,49.1,260.0,6.0,30.09,6.21,20.0,9.0,20.0,0
2965,74,42.85,360.0,4.0,30.12,6.21,20.0,7.0,20.0,0
2966,74,52.51,10.0,6.0,30.0,6.21,20.0,10.0,20.0,0
2967,74,30.49,230.0,8.0,29.94,6.21,21.0,3.0,21.0,0
2968,74,42.28,210.0,8.0,29.94,6.21,18.0,5.0,18.0,0
2969,74,40.57,260.0,9.0,30.03,6.21,22.0,8.0,21.31666667,0
2970,74,40.29,340.0,5.0,30.0,6.21,21.0,7.0,21.0,0
2971,74,31.05,350.0,2.0,29.85,6.21,23.0,5.0,22.16666667,0
2972,74,25.67,160.0,8.0,29.8,3.73,25.0,4.0,24.22777778,0
2973,74,27.53,290.0,6.0,29.8,6.21,25.0,5.0,24.27222222,0
2974,74,46.71,20.0,7.0,29.74,3.73,23.0,11.0,23.0,0
2975,74,33.29,300.0,4.0,29.85,6.21,23.0,6.0,22.22222222,0
2976,74,40.85,270.0,6.0,29.85,6.21,23.0,9.0,22.42222222,0
2977,74,24.19,240.0,17.0,29.77,6.21,26.0,4.0,25.28888889,0
2978,74,35.09,300.0,4.0,29.91,6.21,21.0,5.0,21.0,0
2979,74,25.13,40.0,6.0,29.97,6.21,23.0,2.0,22.01111111,0
2980,74,21.25,260.0,6.0,29.94,6.21,27.0,3.0,26.12222222,0
2981,74,36.51,360.0,4.0,29.94,3.73,26.0,10.0,26.0,0
2982,74,23.33,210.0,12.0,29.88,2.49,29.0,6.0,27.56111111,0
2983,74,13.05,190.0,19.0,29.77,6.21,33.0,1.0,30.62777778,0
2984,74,22.02,190.0,12.0,29.77,2.49,30.0,6.0,28.30555556,0
2985,74,17.38,170.0,17.0,29.77,6.21,28.0,1.0,26.68333333,0
2986,74,7.05,200.0,2.0,29.97,6.21,32.0,-8.0,29.13888889,0
2987,74,18.09,270.0,11.0,29.91,2.49,31.0,4.0,29.01111111,0
2988,74,41.14,250.0,7.0,29.97,3.73,24.0,10.0,24.0,0
2989,74,38.18,320.0,8.0,29.97,6.21,23.0,8.0,22.35,0
2990,74,43.42,340.0,8.0,30.03,6.21,22.0,9.0,21.38888889,0
2991,74,38.46,320.0,7.0,30.03,6.21,24.0,9.0,24.0,0
2992,74,26.22,310.0,5.0,30.0,6.21,27.0,6.0,26.27777778,0
2993,74,36.79,310.0,6.0,29.94,2.49,27.0,11.0,27.0,0
2994,74,23.93,130.0,3.0,29.97,6.21,25.0,3.0,24.17777778,0
2995,74,33.57,30.0,4.0,29.97,6.21,24.0,7.0,23.33333333,0
2996,74,24.19,30.0,13.0,29.94,6.21,26.0,4.0,25.28888889,0
2997,74,11.74,230.0,7.0,29.77,1.86,31.0,-2.0,28.8,0
2998,74,12.84,200.0,13.0,29.77,6.21,32.0,0.0,29.74444444,0
2999,74,23.33,300.0,5.0,29.97,6.21,29.0,6.0,27.56111111,0
3000,74,8.87,50.0,15.0,30.03,6.21,32.0,-5.0,29.30555556,0
3001,74,4.93,200.0,5.0,29.8,6.21,37.0,-9.0,32.92777778,1
3002,74,9.9,210.0,17.0,29.62,2.49,38.0,1.0,34.70555556,1
3003,74,19.98,280.0,14.0,29.94,2.49,22.0,-2.0,20.77777778,0
3004,74,19.3,40.0,12.0,30.06,6.21,25.0,0.0,24.06111111,0
3005,74,28.36,40.0,10.0,29.97,6.21,28.0,8.0,27.02222222,0
3006,74,23.85,30.0,10.0,29.85,6.21,31.0,8.0,29.26666667,0
3007,74,15.27,130.0,17.0,29.53,6.21,34.0,4.0,31.62222222,0
3008,74,26.98,260.0,18.0,29.94,3.73,23.0,3.0,22.06111111,0
3009,74,38.18,310.0,7.0,30.09,3.73,23.0,8.0,22.35,0
3010,74,35.94,10.0,11.0,30.06,6.21,24.0,8.0,23.39444444,0
3011,74,30.07,10.0,11.0,29.88,6.21,27.0,8.0,26.42222222,0
3012,74,23.33,340.0,9.0,29.91,6.21,29.0,6.0,27.56111111,0
3013,74,38.46,10.0,9.0,29.94,6.21,24.0,9.0,24.0,0
3014,74,31.9,10.0,19.0,29.94,6.21,26.0,8.0,26.0,0
3015,74,30.07,350.0,15.0,29.83,6.21,27.0,8.0,26.42222222,0
3016,74,23.33,340.0,8.0,29.77,3.73,29.0,6.0,27.56111111,0
3017,74,23.59,220.0,8.0,29.85,6.21,30.0,7.0,28.37222222,0
3018,74,27.81,320.0,9.0,29.91,6.21,26.0,6.0,25.38333333,0
3019,74,31.62,300.0,5.0,29.97,6.21,25.0,7.0,24.38333333,0
3020,74,34.13,300.0,6.0,29.91,6.21,26.0,9.0,26.0,0
3021,74,23.07,30.0,6.0,29.85,6.21,28.0,5.0,26.82777778,0
3022,74,19.4,60.0,7.0,29.85,6.21,31.0,5.0,29.05555556,0
3023,74,16.15,20.0,3.0,29.85,3.73,33.0,4.0,30.72222222,0
3024,74,22.53,50.0,12.0,29.94,6.21,32.0,8.0,30.13333333,0
3025,74,17.32,10.0,8.0,29.88,6.21,33.0,5.0,30.77777778,0
3026,74,13.25,30.0,7.0,29.91,6.21,34.0,2.0,31.53333333,0
3027,74,10.67,10.0,6.0,29.94,6.21,34.0,-1.0,31.16111111,0
3028,74,24.37,340.0,7.0,29.97,6.21,33.0,10.0,31.31111111,0
3029,74,27.03,340.0,11.0,30.0,6.21,30.0,9.0,28.55555556,0
3030,74,32.73,340.0,5.0,29.88,2.49,29.0,11.0,28.04444444,0
3031,74,30.35,330.0,8.0,29.83,6.21,28.0,9.0,27.11111111,0
3032,74,31.9,330.0,10.0,29.88,6.21,26.0,8.0,26.0,0
3033,74,29.79,360.0,4.0,29.97,6.21,26.0,7.0,25.43333333,0
3034,74,34.13,330.0,9.0,29.91,6.21,26.0,9.0,26.0,0
3035,74,56.63,270.0,7.0,29.91,3.73,22.0,13.0,22.0,0
3036,74,30.62,320.0,12.0,29.8,6.21,29.0,10.0,27.91111111,0
3037,74,28.9,310.0,9.0,29.85,3.73,30.0,10.0,28.67777778,0
3038,74,21.04,0.0,0.0,29.91,6.21,32.0,7.0,30.03888889,0
3039,74,13.46,70.0,5.0,29.88,6.21,35.0,3.0,32.47777778,0
3040,74,11.41,190.0,16.0,29.68,3.73,38.0,3.0,35.04444444,1
3041,74,12.94,230.0,11.0,29.68,3.73,37.0,4.0,34.38333333,1
3042,74,28.37,280.0,9.0,29.74,3.73,35.0,14.0,34.34444444,0
3043,74,15.08,20.0,4.0,29.65,3.73,38.0,7.0,35.72777778,1
3044,74,11.6,140.0,4.0,29.68,6.21,39.0,4.0,36.10555556,1
3045,74,41.97,330.0,5.0,29.85,2.49,27.0,13.0,26.96111111,0
3046,74,48.32,30.0,12.0,29.77,6.21,29.0,17.0,29.46111111,0
3047,74,28.63,280.0,13.0,29.8,6.21,29.0,9.0,27.8,0
3048,74,21.76,260.0,15.0,29.77,6.21,29.0,5.0,27.51111111,0
3049,74,29.18,0.0,0.0,29.77,6.21,31.0,11.0,29.66111111,0
3050,74,9.54,210.0,8.0,29.59,1.24,40.0,2.0,36.58333333,1
3051,74,27.56,300.0,14.0,29.77,3.73,32.0,11.0,30.55555556,0
3052,74,34.97,310.0,12.0,29.8,6.21,29.0,12.0,28.2,0
3053,74,41.69,270.0,7.0,29.91,2.49,26.0,12.0,26.0,0
3054,74,29.625,335.0,9.5,29.94,6.21,29.0,9.5,27.85555556,0
3055,74,33.01,10.0,14.0,29.97,6.21,30.0,12.0,28.98888889,0
3056,74,22.78,20.0,17.0,29.88,6.21,33.0,9.0,31.16111111,0
3057,74,23.04,40.0,13.0,29.83,6.21,34.0,10.0,32.27777778,0
3058,74,18.48,20.0,17.0,29.77,3.73,38.0,10.0,36.34444444,1
3059,74,21.11,10.0,11.0,29.8,3.73,38.0,12.0,36.91111111,1
3060,74,15.93,40.0,10.0,29.83,6.21,37.0,7.0,34.75,1
3061,74,10.43,70.0,10.0,29.83,6.21,41.0,4.0,37.85555556,1
3062,74,8.9,220.0,5.0,29.85,3.73,44.0,4.0,40.54444444,1
3063,74,19.76,360.0,4.0,29.97,6.21,38.0,11.0,36.61111111,1
3064,74,14.08,40.0,3.0,29.88,6.21,38.0,6.0,35.57777778,1
3065,74,20.87,290.0,9.0,29.77,3.73,37.0,11.0,35.55555556,1
3066,74,29.99,10.0,5.0,29.77,6.21,34.0,14.0,33.28333333,0
3067,74,31.72,290.0,6.0,29.8,6.21,33.0,14.0,32.25555556,0
3068,74,27.83,340.0,7.0,29.8,6.21,33.0,12.0,31.71111111,0
3069,74,37.9,330.0,7.0,29.8,6.21,31.0,15.0,31.0,0
3070,74,33.56,300.0,5.0,29.83,6.21,32.0,14.0,31.26666667,0
3071,74,29.72,290.0,9.0,29.83,6.21,33.0,13.0,31.96111111,0
3072,74,35.53,280.0,7.0,29.83,6.21,31.0,14.0,30.32222222,0
3073,74,29.18,300.0,7.0,29.83,6.21,31.0,11.0,29.66111111,0
3074,74,38.18,290.0,8.0,29.83,6.21,32.0,16.0,32.0,0
3075,74,31.72,310.0,7.0,29.77,6.21,33.0,14.0,32.25555556,0
3076,74,29.72,270.0,7.0,29.8,6.21,33.0,13.0,31.96111111,0
3077,74,31.72,10.0,4.0,29.91,6.21,33.0,14.0,32.25555556,0
3078,74,22.04,40.0,13.0,29.91,6.21,36.0,11.0,34.51111111,0
3079,74,18.72,360.0,16.0,29.88,6.21,39.0,11.0,37.66666667,1
3080,74,29.17,340.0,13.0,29.8,6.21,38.0,17.0,39.16666667,1
3081,74,19.76,280.0,5.0,29.77,6.21,38.0,11.0,36.61111111,1
3082,74,26.84,280.0,10.0,29.74,6.21,36.0,14.0,35.42777778,0
3083,74,36.08,280.0,9.0,29.68,6.21,33.0,16.0,33.0,0
3084,74,34.39,240.0,4.0,29.65,6.21,35.0,17.0,35.67777778,0
3085,74,18.25,260.0,9.0,29.71,6.21,37.0,9.0,35.09444444,1
3086,74,12.64,10.0,6.0,29.74,6.21,40.0,6.0,37.45555556,1
3087,74,13.14,180.0,15.0,29.71,6.21,38.0,5.0,35.43888889,1
3088,74,25.15,360.0,6.0,29.83,6.21,36.0,13.0,35.07777778,0
3089,74,29.99,290.0,6.0,29.8,6.21,34.0,14.0,33.28333333,0
3090,74,22.29,10.0,5.0,29.77,6.21,37.0,12.0,35.83888889,1
3091,74,26.84,330.0,7.0,29.91,6.21,36.0,14.0,35.42777778,0
3092,74,22.04,10.0,10.0,29.97,6.21,36.0,11.0,34.51111111,0
3093,74,17.51,50.0,10.0,29.85,6.21,39.0,10.0,37.37777778,1
3094,74,34.39,350.0,9.0,29.85,6.21,35.0,17.0,35.67777778,0
3095,74,31.99,320.0,9.0,29.83,6.21,34.0,15.0,34.0,0
3096,74,31.99,330.0,9.0,29.8,6.21,34.0,15.0,34.0,0
3097,74,25.41,360.0,9.0,29.74,6.21,37.0,14.0,37.0,1
3098,74,11.035,295.0,3.0,29.695,6.21,42.0,5.5,39.13333333,1
3099,74,33.84,340.0,9.0,29.8,6.21,33.0,15.0,33.0,0
3100,74,35.81,360.0,9.0,29.8,6.21,32.0,15.0,32.0,0
3101,74,38.18,350.0,9.0,29.77,6.21,32.0,16.0,32.0,0
3102,74,36.08,40.0,7.0,29.83,6.21,33.0,16.0,33.0,0
3103,74,33.84,360.0,10.0,29.83,6.21,33.0,15.0,33.0,0
3104,74,38.73,320.0,7.0,29.77,6.21,34.0,18.0,35.11111111,0
3105,74,44.41,330.0,9.0,29.74,6.21,36.0,22.0,40.77777778,0
3106,74,24.06,320.0,9.0,29.68,6.21,38.0,14.0,38.0,1
3107,74,24.06,300.0,8.0,29.71,6.21,38.0,14.0,38.0,1
3108,74,28.9,320.0,9.0,29.71,6.21,37.0,16.0,37.0,1
3109,74,23.81,0.0,0.0,29.74,3.73,37.0,13.0,36.16111111,1
3110,74,25.41,330.0,3.0,29.77,6.21,37.0,14.0,37.0,1
3111,74,30.26,300.0,9.0,29.83,6.21,35.0,15.0,35.0,0
3112,74,40.96,350.0,5.0,29.83,6.21,33.0,18.0,33.99444444,0
3113,74,38.45,330.0,12.0,29.8,6.21,33.0,17.0,33.0,0
3114,74,39.0,320.0,10.0,29.68,6.21,35.0,19.0,36.92222222,0
3115,74,32.81,290.0,9.0,29.62,6.21,37.0,18.0,38.61111111,1
3116,74,32.81,330.0,8.0,29.62,6.21,37.0,18.0,38.61111111,1
3117,74,32.81,300.0,10.0,29.71,6.21,37.0,18.0,38.61111111,1
3118,74,34.66,320.0,9.0,29.74,6.21,36.0,18.0,37.42777778,0
3119,74,32.81,340.0,7.0,29.71,6.21,37.0,18.0,38.61111111,1
3120,74,41.5,280.0,9.0,29.71,6.21,35.0,20.0,37.67777778,0
3121,74,30.26,350.0,8.0,29.77,6.21,35.0,15.0,35.0,0
3122,74,30.26,330.0,6.0,29.77,6.21,35.0,15.0,35.0,0
3123,74,44.14,310.0,10.0,29.77,6.21,35.0,21.0,38.53888889,0
3124,74,37.71,320.0,4.0,29.74,6.21,39.0,22.0,44.62222222,1
3125,74,19.19,290.0,6.0,29.68,6.21,41.0,13.0,41.0,1
3126,74,31.07,310.0,2.0,29.71,6.21,38.0,18.0,39.81111111,1
3127,74,32.54,290.0,10.0,29.83,6.21,36.0,17.0,36.82222222,0
3128,74,30.53,330.0,11.0,29.85,6.21,36.0,16.0,36.0,0
3129,74,38.73,300.0,6.0,29.8,6.21,34.0,18.0,35.11111111,0
3130,74,34.11,280.0,8.0,29.77,6.21,34.0,16.0,34.0,0
3131,74,28.63,280.0,6.0,29.77,6.21,36.0,15.0,36.0,0
3132,74,20.87,320.0,9.0,29.77,6.21,37.0,11.0,35.55555556,1
3133,74,39.27,290.0,3.0,29.83,3.73,36.0,20.0,38.89444444,0
3134,74,36.9,330.0,9.0,29.77,6.21,36.0,19.0,38.11111111,0
3135,74,36.9,300.0,9.0,29.74,6.21,36.0,19.0,38.11111111,0
3136,74,28.63,310.0,4.0,29.77,6.21,36.0,15.0,36.0,0
